id;gender;masterCategory;subCategory;articleType;baseColour;season;year;usage;productDisplayName;filename;link;gender_group
48948;Men;Accessories;Jewellery;Ring;Steel;Summer;2013;Casual;Revv Men Steel Ring;48948.jpg;http://assets.myntassets.com/v1/images/style/properties/744497db8c9b46fab008889f21692057_images.jpg;MEN
36753;Girls;Apparel;Apparel Set;Clothing Set;Blue;Summer;2012;Casual;Little Miss Girls Chatterbox Blue Clothing Set;36753.jpg;http://assets.myntassets.com/v1/images/style/properties/ffba35f9f9c2516c6d588f4e4a0b0e74_images.jpg;WOMEN
57679;Women;Personal Care;Skin;Body Lotion;Yellow;Spring;2017;Casual;Lotus Herbals Cocoa Caress SPF 20 Hand & Body Lotion 250 ml;57679.jpg;http://assets.myntassets.com/assets/images/57679/2018/1/24/11516775023932-NA-6391516775023946-1.jpg;WOMEN
57772;Women;Personal Care;Skin;Mask and Peel;Yellow;Spring;2017;Casual;Lotus Herbals Women Clay White Black Clay Skin Whitening Face Pack;57772.jpg;http://assets.myntassets.com/assets/images/57772/2018/3/1/11519888782298-Lotus-Herbals-Women-Face-Treatment-Yellow-Face-Treatment-7951519888782251-1.jpg;WOMEN
13717;Men;Accessories;Mufflers;Mufflers;White;Summer;2016;Casual;Proline White & Maroon Colourblocked Muffler;13717.jpg;http://assets.myntassets.com/v1/images/style/properties/cdeb228a3d575d16ffaba2033d62ef40_images.jpg;MEN
51455;Women;Apparel;Topwear;Shrug;Pink;Summer;2012;Casual;Tonga Women Pink Printed Shrug;51455.jpg;http://assets.myntassets.com/v1/images/style/properties/28d91b2c102e5742714c7f706a73eeb4_images.jpg;WOMEN
52511;Women;Apparel;Loungewear and Nightwear;Bath Robe;White;Winter;2015;Casual;Red Rose Women White & Blue Striped Bath Robes;52511.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-White---Royal-Blue-Striped-Bath-Robe_9dbb49125b042523de17935bd44cbc92_images.jpg;WOMEN
54992;Women;Apparel;Topwear;Shrug;Beige;Summer;2012;Casual;Femella Women Black & Beige Shrug;54992.jpg;http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black---Beige-Shrug_3baff3492cf39bbdfbcd61aca1b353e6_images.jpg;WOMEN
52517;Women;Apparel;Loungewear and Nightwear;Baby Dolls;Black;Winter;2015;Casual;Red Rose Black Nightdress;52517.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Black-Nightdress_ca1fcdd33c7a378ac893d78f9bd76e87_images.jpg;WOMEN
29010;Men;Accessories;Bags;Duffel Bag;Black;Summer;2012;Casual;Cabarelli Men Black Duffle Bag;29010.jpg;http://assets.myntassets.com/v1/images/style/properties/24f7c891067fe94747fd2c88005bfe62_images.jpg;MEN
55395;Women;Personal Care;Eyes;Mascara;Black;Spring;2017;Casual;Revlon Double Twist  Blackest Black Volumizing Mascara 1954-01;55395.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Double-Twist-Blackest-Black-Volumizing-Mascara-1954-01_956883280478a5f1ba7683c9976be4d6_images.jpg;WOMEN
48731;Men;Accessories;Jewellery;Bangle;Steel;Summer;2012;Casual;Revv Men Steel Bangle;48731.jpg;http://assets.myntassets.com/v1/images/style/properties/645ff37d69dc23b2c9cd0cf0265fdf59_images.jpg;MEN
57801;Women;Personal Care;Skin Care;Face Wash and Cleanser;Cream;Spring;2017;Casual;Lotus Herbals Cleanser;57801.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Cleanser_ca463f0b3a041d3aed4f18bdd0a9f7cc_images.jpg;WOMEN
48522;Women;Apparel;Dress;Jumpsuit;Blue;Winter;2011;Casual;French Connection Women Blue Jumpsuit;48522.jpg;http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Jumpsuit_61c39054b40c0fb1eed676c5a223e51a_images.jpg;WOMEN
55334;Women;Personal Care;Hair;Hair Colour;Brown;Spring;2017;Casual;Revlon Colorsilk 3N Dark Brown Hair Colour;55334.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Colorsilk-3N-Dark-Brown-Hair-Colour_a1e917557c77c1720fad8a361384aaf5_images.jpg;WOMEN
50383;Women;Apparel;Bottomwear;Salwar and Dupatta;Red;Summer;2012;Ethnic;Vishudh Women Printed Red Salwar and Dupatta;50383.jpg;http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Printed-Red-Salwar-and-Dupatta_602248cd51c0f2ca9c9dd2469a6c3af8_images.jpg;WOMEN
37517;Boys;Accessories;Gloves;Gloves;Yellow;Summer;2012;Casual;Madagascar 3 Infant Boys Yellow Mittens;37517.jpg;http://assets.myntassets.com/v1/images/style/properties/deac87df712f41e5e6e82364121721f5_images.jpg;MEN
14635;Men;Accessories;Mufflers;Mufflers;Black;Summer;2011;Casual;United Colors of Benetton Men Solid Black Mufflers;14635.jpg;http://assets.myntassets.com/v1/images/style/properties/a2dba5f44a1eee888116c06909b484eb_images.jpg;MEN
45087;Women;Apparel;Loungewear and Nightwear;Robe;Pink;Summer;2016;Casual;Bwitch Women Pink Lily Robe;45087.jpg;http://assets.myntassets.com/v1/images/style/properties/751b35faaa0d48ab4ce9b6321761b9b7_images.jpg;WOMEN
30822;Women;Apparel;Bottomwear;Churidar;Black;Summer;2012;Ethnic;Fabindia Women Black Mangalgiri Churidar;30822.jpg;http://assets.myntassets.com/v1/images/style/properties/b247b0d85909596ad5c14ffeba300d66_images.jpg;WOMEN
55198;Women;Personal Care;Makeup;Makeup Remover;Blue;Winter;2016;Casual;Lakme Absolute Bi-Phased Make-Up Remover;55198.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Bi-Phased-Make-Up-Remover_92052b3349ec64e3af8cc00dfd11feb6_images.jpg;WOMEN
55111;Women;Personal Care;Makeup;Compact;Skin;Spring;2017;Casual;Lakme Perfect Radiance Intense Whitening 03 Compact;55111.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Perfect-Radiance-Intense-Whitening-03-Compact_6f0b43350cef325b9360e90697efdef5_images.jpg;WOMEN
52513;Women;Apparel;Loungewear and Nightwear;Bath Robe;White;Winter;2015;Casual;Red Rose Women White & Blue Striped Bath Robes;52513.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-White---Blue-Striped-Bath-Robe_4197c6913f56e0eda1f859f00d048b78_images.jpg;WOMEN
57887;Women;Personal Care;Skin;Mask and Peel;Pink;Spring;2017;Casual;Biotique Bio Fruit Whitening and Depigmentation Face Pack;57887.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Fruit-Whitening-Face-Pack_e33142cdf088d92812aed7dbb0c91fa4_images.jpg;WOMEN
30809;Women;Apparel;Bottomwear;Churidar;Olive;Summer;2012;Ethnic;Fabindia Women Olive Cambric Churidar;30809.jpg;http://assets.myntassets.com/v1/images/style/properties/f7e29867112ba38bffb164a187bcba18_images.jpg;WOMEN
48743;Men;Accessories;Jewellery;Bangle;Steel;Summer;2012;Casual;Revv Men Steel Bangle;48743.jpg;http://assets.myntassets.com/v1/images/style/properties/2f3d1461feb4c4d151f74743399817be_images.jpg;MEN
17387;Men;Accessories;Mufflers;Mufflers;Blue;Fall;2011;Casual;Reid & Taylor Men Solid Blue Muffler;17387.jpg;http://assets.myntassets.com/v1/images/style/properties/22426e419420d9068029ec9117d8170b_images.jpg;MEN
37576;Girls;Apparel;Socks;Booties;White;Summer;2012;Casual;Madagascar 3 Infant Girls White Booties;37576.jpg;http://assets.myntassets.com/v1/images/style/properties/fb0b4f85873f045107207dd9da40e56c_images.jpg;WOMEN
27720;Women;Accessories;Bags;Laptop Bag;Black;Winter;2015;Casual;Murcia Women Black Laptop Bag;27720.jpg;http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag_bd2b657072425498e14b8f7b84e2e46d_images.jpg;WOMEN
57619;Women;Personal Care;Skin Care;Sunscreen;Orange;Spring;2017;Casual;Lotus Herbals Safe Sun Sunscreen SPF 40;57619.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Safe-Sun-Sunscreen-SPF-40_669facc95465b96ac79d1c2e76a8fc8e_images.jpg;WOMEN
37225;Men;Accessories;Bags;Duffel Bag;Olive;Summer;2012;Casual;United Colors of Benetton Men Olive Duffle Bag;37225.jpg;http://assets.myntassets.com/v1/images/style/properties/de0c33357f14d46e6d18408897a782b1_images.jpg;MEN
37586;Girls;Apparel;Innerwear;Innerwear Vests;Pink;Summer;2012;Casual;Madagascar Girls Pink Innerwear Vest;37586.jpg;http://assets.myntassets.com/v1/images/style/properties/ecf9017ab6d971ea0abcdbdd92bd8b8d_images.jpg;WOMEN
36746;Boys;Apparel;Apparel Set;Clothing Set;White;Summer;2012;Casual;Mr.Men Boys Weeee!! White Clothing Set;36746.jpg;http://assets.myntassets.com/v1/images/style/properties/5996a6b1227847b212b3004aaeadbca1_images.jpg;MEN
57624;Women;Personal Care;Skin Care;Sunscreen;White;Spring;2017;;Lotus Herbals Safe Sun Sun Block Cream;57624.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Safe-Sun-Sun-Block-Cream_b0712576bb31651dd832b78b0581d0a7_images.jpg;WOMEN
45102;Women;Apparel;Innerwear;Shapewear;Black;Winter;2015;Casual;Bwitch Women Black Xtra Slim Shapewear;45102.jpg;http://assets.myntassets.com/v1/images/style/properties/45013fe25b4ab526ad6e1e26cc538af8_images.jpg;WOMEN
30776;Men;Apparel;Topwear;Kurtis;Maroon;Summer;2012;Ethnic;Fabindia Men Maroon Ajrak Printed Kurti;30776.jpg;http://assets.myntassets.com/v1/images/style/properties/d5bb0026fabec54771c191a90b68243a_images.jpg;MEN
55094;Women;Personal Care;Skin Care;Face Wash and Cleanser;Gold;Spring;2017;Casual;Pond's Radiance Boosting Cleansing Mousse;55094.jpg;http://assets.myntassets.com/v1/images/style/properties/Ponds-Gold-Radiance-Cleansing-Mousse_de3dc5b0dec765bda11b8a3c8ed6bc7b_images.jpg;WOMEN
30828;Women;Apparel;Bottomwear;Churidar;Rust;Summer;2012;Ethnic;Fabindia Women Rust Mangalgiri Churidar;30828.jpg;http://assets.myntassets.com/v1/images/style/properties/0abe185e195c5b90689c40ccc0ad9ccf_images.jpg;WOMEN
57862;Women;Personal Care;Skin Care;Sunscreen;Yellow;Spring;2017;Casual;Biotique Women Bio Sandalwood SPF 50 Sunscreen;57862.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Sandalwood-SPF-50-Sunscreen_285d413f92e6d02a84f5fab88e92fb87_images.jpg;WOMEN
26371;Women;Apparel;Topwear;Shrug;Pink;Summer;2012;Casual;Arrow Woman Check Pink Shirt;26371.jpg;http://assets.myntassets.com/v1/images/style/properties/2442bd6d94410a529c6631c2c7f73f09_images.jpg;WOMEN
30715;Boys;Apparel;Apparel Set;Kurta Sets;Blue;Summer;2012;Ethnic;Fabindia Boys Blue & Green Angarakha Dhoti Set;30715.jpg;http://assets.myntassets.com/v1/images/style/properties/f2a3baa07a5ff85471618e78488b0936_images.jpg;MEN
30716;Boys;Apparel;Apparel Set;Kurta Sets;Blue;Summer;2012;Ethnic;Fabindia Boys Blue Dhoti Angarakha Set;30716.jpg;http://assets.myntassets.com/v1/images/style/properties/c8bd2106fa00fdf9c9c5e5b2d8bffe6a_images.jpg;MEN
37167;Boys;Apparel;Topwear;Waistcoat;Grey;Summer;2012;Casual;United Colors of Benetton Boys Check Grey Waistcoat;37167.jpg;http://assets.myntassets.com/v1/images/style/properties/2b948ee04b371ecc28291e5db2dcc014_images.jpg;MEN
37526;Boys;Apparel;Topwear;Rompers;Yellow;Summer;2012;Casual;Madagascar3 Infant Girls Lemon Yellow Snapsuit Romper;37526.jpg;http://assets.myntassets.com/v1/images/style/properties/1f03aa544c00ed62bc3816f1a131e35b_images.jpg;MEN
42583;Boys;Apparel;Topwear;Waistcoat;Navy Blue;Summer;2012;Casual;United Colors of Benetton Boys Navy Blue Waistcoat;42583.jpg;http://assets.myntassets.com/v1/images/style/properties/97efb5081c7061b3a4f87dcce29be8b7_images.jpg;MEN
48578;Men;Accessories;Jewellery;Bracelet;Steel;Summer;2012;Casual;Revv Men Steel Bracelet;48578.jpg;http://assets.myntassets.com/v1/images/style/properties/551485ddc5fa42d1734898e3b32e72c0_images.jpg;MEN
30739;Men;Apparel;Topwear;Nehru Jackets;Blue;Summer;2012;Ethnic;Fabindia Men Reversible Blue Sleeveless Jacket;30739.jpg;http://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Reversible-Blue-Sleeveless-Jacket_f81bd571b206e69db858905290af880d_images.jpg;MEN
52503;Women;Apparel;Loungewear and Nightwear;Bath Robe;Cream;Winter;2015;Casual;Red Rose Women Cream Floral Print Bath Robe;52503.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Pink---Purple-Bath-Robes_4e257117dfed0f98f6a72afe7f35fa7d_images.jpg;WOMEN
42971;Women;Apparel;Bottomwear;Swimwear;Pink;Summer;2017;Casual;Amante Pink & Blue Swimwear;42971.jpg;http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Magenta-Swimwear_62395f2f6f027606ea69ff58d531489a_images.jpg;WOMEN
48575;Men;Accessories;Jewellery;Bracelet;Steel;Summer;2012;Casual;Revv Men Steel Bracelet;48575.jpg;http://assets.myntassets.com/v1/images/style/properties/15aa63e41bc9da28c046f8304254fdb2_images.jpg;MEN
55397;Women;Personal Care;Eyes;Mascara;Black;Spring;2017;Casual;Revlon Water Tight Black Mascara;55397.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Water-Tight-Black-Mascara_e19c23b766c73c4ea1fd65b776375d90_images.jpg;WOMEN
44376;Women;Apparel;Topwear;Waistcoat;Blue;Summer;2012;Casual;ONLY Women Blue Waistcoat;44376.jpg;http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Blue-Waistcoat_85482d2b8108cc53ded3eaf2ddbaf708_images.jpg;WOMEN
51911;Women;Accessories;Bags;Laptop Bag;White;Summer;2016;Casual;Nyk Women White Orchid Laptop Bag;51911.jpg;http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-White-Orchid-Handbag_4e67c1ddaa5585d9da0e5fc2ae976723_images.jpg;WOMEN
20964;Women;Accessories;Bags;Duffel Bag;Navy Blue;Winter;2016;Casual;Fastrack Women Navy Blue Duffle Bag;20964.jpg;http://assets.myntassets.com/v1/images/style/properties/61ec36d81b5fdec52ec22bbd505f8eef_images.jpg;WOMEN
13706;Men;Apparel;Topwear;Waistcoat;Red;Fall;2011;Casual;Basics Men Red Checked Waistcoat;13706.jpg;http://assets.myntassets.com/v1/images/style/properties/3022ac9fae301779d9c5512388465509_images.jpg;MEN
23608;Women;Personal Care;Fragrance;Fragrance Gift Set;White;Spring;2017;Casual;Nike Fragrances Women Blue Fantasy Perfume and Deo;23608.jpg;http://assets.myntassets.com/v1/images/style/properties/4ea7aca8e883441abd1c5f3018d07ef3_images.jpg;WOMEN
57622;Men;Personal Care;Skin Care;Sunscreen;White;Spring;2017;;Lotus Herbals Safe Sun Sunscreen for Men;57622.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Safe-Sun-Sunscreen-for-Men_2a272ae54838c6f9e68105b9e352f5bf_images.jpg;MEN
30811;Women;Apparel;Bottomwear;Churidar;Black;Summer;2012;Ethnic;Fabindia Women Black Churidar;30811.jpg;http://assets.myntassets.com/v1/images/style/properties/d925daf7063081c972b7ae1de2ed63ce_images.jpg;WOMEN
30726;Girls;Apparel;Topwear;Lehenga Choli;Blue;Summer;2012;Ethnic;Fabindia Girls Printed Blue Lehenga Choli;30726.jpg;http://assets.myntassets.com/v1/images/style/properties/6d7c154f64e508acf28fd45812fdb1c5_images.jpg;WOMEN
37516;Boys;Apparel;Bottomwear;Leggings;White;Summer;2012;Casual;Madagascar3 Infant Boys White Leggings;37516.jpg;http://assets.myntassets.com/v1/images/style/properties/34a50cff2187d8c4f844406eded4afe1_images.jpg;MEN
48810;Men;Accessories;Jewellery;Pendant;Steel;Summer;2012;Casual;Revv Men Steel Pendant;48810.jpg;http://assets.myntassets.com/v1/images/style/properties/4761c355f95e9311fd3fd1c220316dc0_images.jpg;MEN
59702;Women;Apparel;Innerwear;Shapewear;Black;Summer;2014;Casual;Avirate Black Wired Corset Shapewear;59702.jpg;http://assets.myntassets.com/v1/images/style/properties/Avirate-Black-Wired-Corset-Shapewear_dbea04626e123a09a35ccceb1fc17811_images.jpg;WOMEN
48807;Men;Accessories;Jewellery;Pendant;Steel;Summer;2012;Casual;Revv Men Steel Pendant;48807.jpg;http://assets.myntassets.com/v1/images/style/properties/6c670b959dfae1c4edee3d04a9da984b_images.jpg;MEN
1596;Men;Accessories;Water Bottle;Water Bottle;Pink;Fall;2010;Sports;Quechua Easy-to-Carry Pink Sipper;1596.jpg;http://assets.myntassets.com/v1/images/style/properties/633af5a8334fb1d3913f919a173f7eb8_images.jpg;MEN
55836;Women;Personal Care;Bath and Body;Nail Essentials;Blue;Spring;2017;Casual;Colorbar Nail Polish Remover;55836.jpg;http://assets.myntassets.com/assets/images/55836/2019/1/10/742db623-aa9e-426f-b53d-4abc1229ade51547123043182-Colorbar-Nail-Polish-Remover-9721547123043069-1.jpg;WOMEN
38445;Women;Accessories;Bags;Tablet Sleeve;Black;Summer;2012;Casual;Baggit Women Black I-Pad Cover;38445.jpg;http://assets.myntassets.com/v1/images/style/properties/b2d34f1819ad86d33b2f0bb696bd4fa0_images.jpg;WOMEN
30735;Men;Apparel;Bottomwear;Churidar;Beige;Summer;2012;Ethnic;Fabindia Men Beige Churidar;30735.jpg;http://assets.myntassets.com/v1/images/style/properties/dacf1d479aa88d9403b937bb78b57257_images.jpg;MEN
42937;Men;Accessories;Bags;Messenger Bag;Black;Summer;2012;Casual;French Connection Men Black Bag;42937.jpg;http://assets.myntassets.com/v1/images/style/properties/ede7b6234447fdbf2d98d2f3dea4d719_images.jpg;MEN
34053;Boys;Apparel;Bottomwear;Capris;Yellow;Summer;2012;Casual;Gini and Jony Boys Yellow 3/4 Length Pants;34053.jpg;http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg;MEN
57874;Women;Personal Care;Bath and Body;Body Lotion;Green;Spring;2017;Casual;Biotique Bio Coco Butter Tissue Firming Body Balm;57874.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Cocobutter-Cream_23943d49a5102675b83a993d92f79cfc_images.jpg;WOMEN
34056;Boys;Apparel;Bottomwear;Capris;Blue;Summer;2012;Casual;Gini and Jony Boys Washed Blue 3/4 Length Pants;34056.jpg;http://assets.myntassets.com/v1/images/style/properties/9d06a2d52b7cc87727d8355d824950a0_images.jpg;MEN
31114;Boys;Apparel;Bottomwear;Capris;Blue;Summer;2012;Casual;Gini and Jony Boys Washed Blue 3/4 Length Pants;31114.jpg;http://assets.myntassets.com/v1/images/style/properties/042c3d66378bf886241526c659c9efd6_images.jpg;MEN
35036;Women;Apparel;Bottomwear;Churidar;Magenta;Summer;2012;Ethnic;Fabindia Women Magenta Churidar;35036.jpg;http://assets.myntassets.com/v1/images/style/properties/21b3399e59ee3894e061daffbbad9ec5_images.jpg;WOMEN
59729;Women;Apparel;Innerwear;Shapewear;Skin;Summer;2014;Casual;Avirate Beige Wired Corset Shapewear;59729.jpg;http://assets.myntassets.com/v1/images/style/properties/Avirate-Beige-Wired-Corset-Shapewear_cf364c3fbb3cf64dbb7243909623db72_images.jpg;WOMEN
30718;Boys;Apparel;Apparel Set;Kurta Sets;Red;Summer;2012;Ethnic;Fabindia Boys Red & Beige Angarakha Dhoti Set;30718.jpg;http://assets.myntassets.com/v1/images/style/properties/736dfce68489f314c48d2da3bebfa301_images.jpg;MEN
49101;Women;Personal Care;Lips;Lip Plumper;Pink;Spring;2017;Casual;Deborah Truy Pink Volume Lip Plumper 01;49101.jpg;http://assets.myntassets.com/v1/images/style/properties/Deborah-Truy-Pink-Volume-Lip-Plumper-01_8eb92b361104e9820ff3e0a3c26dac98_images.jpg;WOMEN
51332;Men;Apparel;Bottomwear;Rain Trousers;Black;Summer;2015;;Wildcraft Men Black Rain Trousers;51332.jpg;http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Black-Rain-Trousers_d1b09b0f6a00754aed747a71ee15620b_images.jpg;MEN
13619;Women;Apparel;Innerwear;Innerwear Vests;White;Winter;2015;Casual;Hanes Women Short Sleeve White Innerwear T-shirt;13619.jpg;http://assets.myntassets.com/v1/images/style/properties/5dea83d4c9d8cf52a90b06092fbe2b13_images.jpg;WOMEN
50982;Women;Apparel;Loungewear and Nightwear;Robe;Maroon;Summer;2017;Casual;Enamor Women Maroon Robe;50982.jpg;http://assets.myntassets.com/v1/images/style/properties/c8a1a504ce8d77131881c7a93ceacbdd_images.jpg;WOMEN
37519;Boys;Accessories;Gloves;Gloves;White;Summer;2012;Casual;Madagascar 3 Infant Boys White Mittens;37519.jpg;http://assets.myntassets.com/v1/images/style/properties/ef6611cb2f8df6e061f508387c95bfbb_images.jpg;MEN
20039;Women;Apparel;Bottomwear;Tights;Olive;Fall;2011;Casual;United Colors of Benetton Women Olive Floral Design Tights;20039.jpg;http://assets.myntassets.com/v1/images/style/properties/b3d4eb59d1ce58f5b0894f74ba0e2a34_images.jpg;WOMEN
34058;Boys;Apparel;Bottomwear;Capris;Navy Blue;Summer;2012;Casual;Gini and Jony Boys Washed Navy Blue 3/4 Length Pants;34058.jpg;http://assets.myntassets.com/v1/images/style/properties/c036b8a89d16ff57f9f15aab345e8e0d_images.jpg;MEN
57888;Women;Personal Care;Skin;Mask and Peel;Lavender;Spring;2017;Casual;Biotique Women Bio Clove Anti Blemish Face Pack;57888.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Clove-Anti-Blemish-Face-Pack_f322906b8b7f5f286a86c6d98b404734_images.jpg;WOMEN
57892;Women;Personal Care;Skin Care;Eye Cream;Beige;Spring;2017;Casual;Biotique Women Bio Almond Eye Cream;57892.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Almond-Eye-Cream_76a23476e923de0e6dce0d71a973c928_images.jpg;WOMEN
37512;Boys;Apparel;Socks;Booties;Blue;Summer;2012;Casual;Madagascar 3 Infant Boys Blue Booties;37512.jpg;http://assets.myntassets.com/v1/images/style/properties/17c6a460e9fa1f16f084afc922fdfe92_images.jpg;MEN
15344;Women;Apparel;Bottomwear;Tracksuits;Black;Fall;2011;Sports;Nike Women Solid Black Tracksuits;15344.jpg;http://assets.myntassets.com/v1/images/style/properties/93ea210fc0bd759bbc4445e15cf23301_images.jpg;WOMEN
51994;Women;Apparel;Loungewear and Nightwear;Lounge Shorts;Brown;Summer;2017;Casual;Inaya Women Brown Lounge Shorts;51994.jpg;http://assets.myntassets.com/v1/images/style/properties/d91b358483eb2f4f9c9e25e10e904739_images.jpg;WOMEN
51993;Women;Apparel;Loungewear and Nightwear;Lounge Shorts;Pink;Summer;2017;Casual;Inaya Women Pink Lounge Shorts;51993.jpg;http://assets.myntassets.com/v1/images/style/properties/a35caa0a6e7c59d788e7669423485b72_images.jpg;WOMEN
20063;Women;Accessories;Mufflers;Mufflers;Black;Fall;2011;Casual;United Colors Of Benetton Women Black Muffler;20063.jpg;http://assets.myntassets.com/v1/images/style/properties/ced627e0f9bf6a7499a80f9bb4d6957b_images.jpg;WOMEN
19542;Men;Accessories;Gloves;Gloves;Blue;Fall;2011;Casual;United Colors of Benetton Men Solid Blue Gloves;19542.jpg;http://assets.myntassets.com/v1/images/style/properties/dacb4634ec24064079699bf32b32b056_images.jpg;MEN
19441;Men;Accessories;Gloves;Gloves;Black;Summer;2012;Casual;Quiksilver Men Casual Black Gloves;19441.jpg;http://assets.myntassets.com/v1/images/style/properties/c131c9c303b69cdff1e3eb6e5eb47432_images.jpg;MEN
2633;Men;Footwear;Shoes;Heels;Black;Summer;2010;Smart Casual;Carlton London Men Black Leather Casual Shoes.;2633.jpg;http://assets.myntassets.com/v1/images/style/properties/a0e8caf892cf647968425631cdc97060_images.jpg;MEN
50378;Women;Apparel;Bottomwear;Salwar and Dupatta;White;Summer;2012;Ethnic;Vishudh Women Red & White Salwar and Dupatta;50378.jpg;http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Red---White-Salwar-and-Dupatta_c5a1ad65a8a37841f39fc1ad951bf5f5_images.jpg;WOMEN
26862;Women;Apparel;Topwear;Waistcoat;Blue;Summer;2012;Casual;Jealous 21 Women Washed Blue Waistcoat;26862.jpg;http://assets.myntassets.com/v1/images/style/properties/3a33642f85754cb4bf5ed05cfe949d61_images.jpg;WOMEN
15088;Men;Apparel;Topwear;Kurtis;Black;Fall;2011;Ethnic;Mother Earth Men Printed Black Kurtis;15088.jpg;http://assets.myntassets.com/v1/images/style/properties/65900fa8873d59b85af0dc68933e39b5_images.jpg;MEN
55352;Women;Personal Care;Bath and Body;Nail Essentials;White;Spring;2017;Casual;Revlon Extra Fast Nail Polish Remover;55352.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Extra-Fast-Nail-Polish-Remover_d79157f65727331262d82c1e8e7f861e_images.jpg;WOMEN
49128;Women;Personal Care;Makeup;Concealer;Beige;Spring;2017;Casual;Deborah Light Beige  24 Ore Perfect Concealer 01;49128.jpg;http://assets.myntassets.com/v1/images/style/properties/Deborah-Light-Beige-24-Ore-Perfect-Concealer-01_5b4b3b893b780682c4e1b9d605693104_images.jpg;WOMEN
55331;Women;Personal Care;Hair;Hair Colour;Brown;Spring;2017;Casual;Revlon Women Color Silk Dark Mahogany Brown Hair Colour 3RB;55331.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Women-Colorsilk-Dark-Mahogany-Brown-Hair-Colour-3RB_046227d8549d8144d57c81509b59898f_images.jpg;WOMEN
20052;Women;Accessories;Mufflers;Mufflers;Yellow;Fall;2011;Casual;United Colors Of Benetton Women Yellow Muffler;20052.jpg;http://assets.myntassets.com/v1/images/style/properties/70506325cf800559ba06b15300846ea8_images.jpg;WOMEN
30742;Men;Apparel;Topwear;Nehru Jackets;Blue;Summer;2012;Ethnic;Fabindia Men Striped Blue Silk Sleeveless Jacket;30742.jpg;http://assets.myntassets.com/v1/images/style/properties/a71854ffc25596f6c303e71ff0af9d40_images.jpg;MEN
1580;Women;Apparel;Bottomwear;Swimwear;Black;Fall;2010;Sports;Nabaiji Women Cross-back Swimsuit;1580.jpg;http://assets.myntassets.com/v1/images/style/properties/62289070b5b040f0c12e6945a9c351a9_images.jpg;WOMEN
37524;Boys;Apparel;Topwear;Rompers;Blue;Summer;2012;Casual;Madagascar3 Infant Boys Light Blue Snapsuit Romper;37524.jpg;http://assets.myntassets.com/v1/images/style/properties/1ed5e3016f7bf021add2fd67ac735d80_images.jpg;MEN
30734;Men;Apparel;Bottomwear;Churidar;White;Summer;2012;Ethnic;Fabindia Men White Churidar;30734.jpg;http://assets.myntassets.com/v1/images/style/properties/f5566ea3459695ee85bd54590bf8706d_images.jpg;MEN
37587;Girls;Apparel;Innerwear;Innerwear Vests;Green;Summer;2012;Casual;Madagascar3 Girls Green Innerwear Vest;37587.jpg;http://assets.myntassets.com/v1/images/style/properties/3ed9ef6086443198a259ff3a80ecc88c_images.jpg;WOMEN
34055;Boys;Apparel;Bottomwear;Capris;Blue;Summer;2012;Casual;Palm Tree Boys Washed Blue 3/4 Length Pants;34055.jpg;http://assets.myntassets.com/v1/images/style/properties/1646d48d6dbf9f584981ab6a2b20a614_images.jpg;MEN
